date,Temp(degC),Air_temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm)
2020-03-03 03:15:00,27.62297991,26.08230199,34.6605,8.3594,4.607075134,0.0
2020-03-03 03:20:00,27.62298995,25.989651,34.67175,8.356,4.465887567,0.0
2020-03-03 03:25:00,27.63349498,25.8938255,34.677375,8.3505,4.307493784,0.0
2020-03-03 03:30:00,27.64674749,25.79491275,34.6801875,8.34695,4.152996892,0.0
2020-03-03 03:35:00,27.65887374,25.69095637,34.68159375,8.340325,4.024948446,0.0
2020-03-03 03:40:00,27.66843687,25.58347819,34.683,8.3315125,3.916674223,0.0
2020-03-03 03:45:00,27.67721844,25.47473909,34.687,8.32140625,3.813087111,0.0
2020-03-03 03:50:00,27.68160922,25.36436955,34.7,8.309703125,3.724793556,0.0
2020-03-03 03:55:00,27.688,25.25268477,34.7305,8.296151563,3.658796778,0.0
2020-03-03 04:00:00,27.686,25.13934239,34.77125,8.289025781,3.604798389,0.0
2020-03-03 04:05:00,27.686,25.02417119,34.803625,8.287862891,3.552999194,0.0
2020-03-03 04:10:00,27.688,24.9075856,34.8283125,8.287281445,3.496249597,0.0
2020-03-03 04:15:00,27.696,24.7897928,34.84065625,8.286990723,3.423874799,0.0
2020-03-03 04:20:00,27.704,24.6703964,34.84432812,8.286845361,3.345937399,0.0
2020-03-03 04:25:00,27.708,24.5496982,34.84249219,8.286772681,3.2772687,0.0
2020-03-03 04:30:00,27.712,24.4273491,34.84157422,8.28673634,3.21503435,0.0
2020-03-03 04:35:00,27.717,24.30317455,34.84111523,8.28671817,3.159017175,0.0
2020-03-03 04:40:00,27.72,24.17708727,34.84088574,8.286709085,3.104208587,0.0
2020-03-03 04:45:00,27.72,24.05004364,34.840771,8.2819,3.040904294,0.0
2020-03-03 04:50:00,27.6915,23.92102182,34.853,8.2867,2.968902147,0.0
2020-03-03 04:55:00,27.68975,23.79101091,34.856,8.2866,2.887301073,0.0
2020-03-03 05:00:00,27.688875,23.65900545,34.857,8.2845,2.792700537,0.0
2020-03-03 05:05:00,27.6849375,23.52550273,34.848,8.2828,2.683100268,0.0
2020-03-03 05:10:00,27.67396875,23.39025136,34.838,8.27985,2.554500134,0.0
2020-03-03 05:15:00,27.65748437,23.25312568,34.825,8.274525,2.402350067,0.0
2020-03-03 05:20:00,27.63874219,23.11706284,34.814,8.2674125,2.238275034,0.0
2020-03-03 05:25:00,27.62037109,22.98403142,34.808,8.26005625,2.077637517,0.0
2020-03-03 05:30:00,27.60568555,22.85651571,34.805,8.253278125,1.925268758,0.0
2020-03-03 05:35:00,27.59884277,22.73575786,34.806,8.248389062,1.789134379,0.0
2020-03-03 05:40:00,27.59692139,22.62187893,34.812,8.244344531,1.66571719,0.0
2020-03-03 05:45:00,27.59746069,22.51443946,34.852,8.239572266,1.613158595,0.0
2020-03-03 05:50:00,27.59773035,22.41521973,34.8545,8.234536133,1.639437892,0.0
2020-03-03 05:55:00,27.59786517,22.32560987,34.86125,8.229418066,1.652577541,0.0
2020-03-03 06:00:00,27.59793259,22.24230493,34.872625,8.225009033,1.659147365,0.0
2020-03-03 06:05:00,27.59796629,22.16015247,34.8748125,8.224954517,1.662432277,0.0
2020-03-03 06:10:00,27.591,22.07757623,34.87590625,8.224981775,1.664074734,0.0
2020-03-03 06:15:00,27.591,21.99128812,34.87645312,8.224995404,1.664895962,0.0
2020-03-03 06:20:00,27.592,21.90314406,34.87672656,8.225002219,1.665306576,0.0
2020-03-03 06:25:00,27.595,21.81607203,34.87686328,8.225005626,1.665511883,0.0
2020-03-03 06:30:00,27.598,21.72753601,34.87693164,8.22500733,1.665614536,0.0
2020-03-03 06:35:00,27.601,21.63726801,34.87696582,8.225008181,1.701407268,0.0
2020-03-03 06:40:00,27.604,21.547134,34.87698291,8.225008607,1.699653634,0.0
2020-03-03 06:45:00,27.605,21.460567,34.884,8.2206,1.698776817,0.0
2020-03-03 06:50:00,27.606,21.3797835,34.877,8.2249,1.699215226,0.0
2020-03-03 06:55:00,27.606,21.30689175,34.879,8.229,1.69943443,0.0
2020-03-03 07:00:00,27.605,21.24044588,34.883,8.2337,1.699544032,0.0
2020-03-03 07:05:00,27.601,21.17722294,34.884,8.2397,1.699598833,0.0
2020-03-03 07:10:00,27.593,21.11861147,34.888,8.2461,1.699626233,0.0
2020-03-03 07:15:00,27.588,21.06530573,34.895,8.2527,1.699639934,0.0
2020-03-03 07:20:00,27.5805,21.01515287,34.903,8.2582,1.699646784,0.0
2020-03-03 07:25:00,27.57575,20.96657643,34.911,8.2608,1.699650209,0.0
2020-03-03 07:30:00,27.573375,20.91828822,34.918,8.2608,1.699648496,0.0
2020-03-03 07:35:00,27.5721875,20.86764411,34.923,8.2574,1.69964764,0.0
2020-03-03 07:40:00,27.57159375,20.81582205,34.929,8.23135,1.699647212,0.0
2020-03-03 07:45:00,27.57129687,20.76441103,34.938,8.230175,1.699646998,0.0
2020-03-03 07:50:00,27.57114844,20.71270551,34.949,8.2280375,1.699647105,0.0
2020-03-03 07:55:00,27.565,20.65985276,34.961,8.22456875,1.699647159,0.0
2020-03-03 08:00:00,27.569,20.60792638,34.973,8.226303125,1.699647185,0.0
2020-03-03 08:05:00,27.571,20.55846319,34.98,8.227170313,1.699647199,0.0
2020-03-03 08:10:00,27.57,20.51373159,34.985,8.227603906,1.699647205,0.0
2020-03-03 08:15:00,27.564,20.4748658,34.986,8.227820703,1.699647209,0.0
2020-03-03 08:20:00,27.557,20.4414329,34.983,8.227929102,1.69964721,0.0
2020-03-03 08:25:00,27.553,20.41171645,34.978,8.227983301,1.699647211,0.0
2020-03-03 08:30:00,27.546,20.38635822,34.953,8.2280104,1.699647211,0.0
2020-03-03 08:35:00,27.5355,20.36617911,34.955,8.22802395,1.699647211,0.0
2020-03-03 08:40:00,27.52875,20.34958956,34.959,8.228017175,1.69964721,0.0
2020-03-03 08:45:00,27.526875,20.33429478,34.967,8.228013788,1.69964721,0.0
2020-03-03 08:50:00,27.5259375,20.31864739,34.9755,8.228012094,1.69964721,0.0
2020-03-03 08:55:00,27.52546875,20.30082369,34.979,8.228011247,1.69964721,0.0
2020-03-03 09:00:00,27.52523437,20.28191185,34.98,8.228010824,1.69964721,0.0
2020-03-03 09:05:00,27.52511719,20.26345592,34.9805,8.228010612,1.69964721,0.0
2020-03-03 09:10:00,27.52505859,20.24472796,34.98075,8.228010506,1.69964721,0.0
2020-03-03 09:15:00,27.5250293,20.22486398,34.980875,8.228010453,1.678823605,0.0
2020-03-03 09:20:00,27.52501465,20.20443199,34.9934375,8.2318,1.673211803,0.0
2020-03-03 09:25:00,27.522,20.183716,35.00921875,8.2262,1.676017704,0.0
2020-03-03 09:30:00,27.525,20.162858,35.02510937,8.2231,1.677420655,0.0
2020-03-03 09:35:00,27.524,20.142929,35.03005469,8.2248,1.676719179,0.0
2020-03-03 09:40:00,27.521,20.1229645,35.02758203,8.2268,1.676368442,0.0
2020-03-03 09:45:00,27.519,20.10148225,35.0263457,8.2261,1.676193073,0.0
2020-03-03 09:50:00,27.515,20.07874112,35.02572754,8.2262,1.676105388,0.0
2020-03-03 09:55:00,27.508,20.08287056,35.02541846,8.2268,1.676061546,0.0
2020-03-03 10:00:00,27.501,20.08493528,35.02526392,8.2275,1.676039625,0.0
2020-03-03 10:05:00,27.496,20.08596764,35.02518665,8.229,1.676028664,0.0
2020-03-03 10:10:00,27.493,20.08648382,35.02514801,8.2301,1.676023184,0.0
2020-03-03 10:15:00,27.494,20.08674191,35.02512869,8.2301,1.676020444,0.0
2020-03-03 10:20:00,27.497,20.08687096,35.035,8.2309,1.668310222,0.0
2020-03-03 10:25:00,27.498,20.08693548,35.024,8.2334,1.657305111,0.0
2020-03-03 10:30:00,27.502,20.08696774,35.0175,8.2369,1.662807667,0.0
2020-03-03 10:35:00,27.507,20.08698387,35.00775,8.2418,1.665558944,0.0
2020-03-03 10:40:00,27.511,20.08699193,35.008875,8.2463,1.666934583,0.0
2020-03-03 10:45:00,27.515,20.10099597,35.0094375,8.2488,1.667622403,0.0
2020-03-03 10:50:00,27.517,20.11949798,35.00971875,8.25,1.667966312,0.0
2020-03-03 10:55:00,27.516,20.13524899,35.00985938,8.2493,1.668138267,0.0
2020-03-03 11:00:00,27.514,20.1486245,35.00992969,8.2472,1.668224245,0.0
2020-03-03 11:05:00,27.513,20.16131225,35.00996484,8.2443,1.668267233,0.0
2020-03-03 11:10:00,27.51,20.16965612,35.00998242,8.2392,1.668245739,0.0
2020-03-03 11:15:00,27.505,20.17382806,35.00999121,8.2326,1.668234992,0.0
2020-03-03 11:20:00,27.499,20.178,34.998,8.22825,1.668229618,0.0
2020-03-03 11:25:00,27.493,20.179,35.01,8.222375,1.668226931,0.0
2020-03-03 11:30:00,27.485,20.183,35.02,8.2159375,1.668225588,0.0
2020-03-03 11:35:00,27.481,20.192,35.023,8.20976875,1.668224916,0.0
2020-03-03 11:40:00,27.474,20.2035,35.024,8.203684375,1.66822458,0.0
2020-03-03 11:45:00,27.464,20.21475,35.027,8.198642187,1.668224413,0.0
2020-03-03 11:50:00,27.452,20.226375,35.027,8.201163281,1.668224329,0.0
2020-03-03 11:55:00,27.4375,20.2386875,35.023,8.202423828,1.644612164,0.0
2020-03-03 12:00:00,27.42225,20.25184375,35.019,8.203054102,1.586856082,0.0
2020-03-03 12:05:00,27.409125,20.26542188,35.016,8.203369238,1.519278041,0.0
2020-03-03 12:10:00,27.4030625,20.27871094,35.014,8.203526807,1.454789021,0.0
2020-03-03 12:15:00,27.40103125,20.29135547,35.014,8.203605591,1.40709451,0.0
2020-03-03 12:20:00,27.40201563,20.30367773,35.014,8.203644983,1.371797255,0.0
2020-03-03 12:25:00,27.40250781,20.31733887,35.011,8.203664679,1.339398628,0.0
2020-03-03 12:30:00,27.40275391,20.33216943,35.006,8.203674527,1.332849314,0.0
2020-03-03 12:35:00,27.40287695,20.34858472,35.001,8.207287263,1.336123971,0.0
2020-03-03 12:40:00,27.40293848,20.36579236,34.995,8.216393632,1.337761299,0.0
2020-03-03 12:45:00,27.40296924,20.38289618,34.99,8.218746816,1.338579963,0.0
2020-03-03 12:50:00,27.396,20.39994809,34.987,8.219923408,1.338989295,0.0
2020-03-03 12:55:00,27.397,20.41697404,34.983,8.220511704,1.339193962,0.0
2020-03-03 13:00:00,27.399,20.43398702,34.981,8.220805852,1.339296295,0.0
2020-03-03 13:05:00,27.403,20.45149351,34.979,8.220952926,1.339347461,0.0
2020-03-03 13:10:00,27.407,20.46874676,34.979,8.221026463,1.339373044,0.0
2020-03-03 13:15:00,27.409,20.48587338,34.981,8.221063231,1.339385836,0.0
2020-03-03 13:20:00,27.412,20.50293669,34.984,8.221081616,1.345342918,0.0
2020-03-03 13:25:00,27.414,20.51946834,34.985,8.2255,1.359721459,0.0
2020-03-03 13:30:00,27.417,20.53573417,34.987,8.2211,1.379960729,0.0
2020-03-03 13:35:00,27.421,20.55086709,34.987,8.2221,1.405030365,0.0
2020-03-03 13:40:00,27.425,20.56543354,34.987,8.224,1.432765182,0.0
2020-03-03 13:45:00,27.426,20.57921677,34.989,8.2239,1.446382591,0.0
2020-03-03 13:50:00,27.426,20.59160839,34.99,8.2258,1.439573887,0.0
2020-03-03 13:55:00,27.424,20.60280419,34.992,8.2298,1.436169535,0.0
2020-03-03 14:00:00,27.422,20.6129021,34.993,8.2331,1.434467358,0.0
2020-03-03 14:05:00,27.42,20.62245105,34.994,8.2348,1.43361627,0.0
2020-03-03 14:10:00,27.418,20.63172552,34.994,8.2341,1.433190726,0.0
2020-03-03 14:15:00,27.415,20.64136276,34.994,8.2294,1.432977954,0.0
2020-03-03 14:20:00,27.411,20.65068138,34.994,8.2236,1.432871568,0.0
2020-03-03 14:25:00,27.406,20.65984069,34.993,8.2186,1.432818375,0.0
2020-03-03 14:30:00,27.401,20.66842035,34.99,8.2196,1.432791779,0.0
2020-03-03 14:35:00,27.395,20.67671017,34.986,8.2201,1.408495889,0.0
2020-03-03 14:40:00,27.391,20.68535509,34.983,8.22035,1.357597945,0.0
2020-03-03 14:45:00,27.384,20.69417754,34.983,8.220475,1.298998972,0.0
2020-03-03 14:50:00,27.375,20.70358877,34.984,8.2205375,1.240799486,0.0
2020-03-03 14:55:00,27.364,20.71379439,34.989,8.22056875,1.196899743,0.0
2020-03-03 15:00:00,27.3505,20.72489719,34.996,8.220584375,1.213049872,0.0
2020-03-03 15:05:00,27.33525,20.7369486,35.004,8.220592187,1.221124936,0.0
2020-03-03 15:10:00,27.318125,20.7499743,35.015,8.220588281,1.225162468,0.0
2020-03-03 15:15:00,27.3080625,20.76498715,35.029,8.220586328,1.227181234,0.0
2020-03-03 15:20:00,27.31309375,20.77999357,35.043,8.220585352,1.228190617,0.0
2020-03-03 15:25:00,27.31560938,20.79449679,35.054,8.220584863,1.228695308,0.0
2020-03-03 15:30:00,27.31686719,20.80774839,35.063,8.220584619,1.228947654,0.0
2020-03-03 15:35:00,27.31749609,20.8188742,35.068,8.220584497,1.229073827,0.0
2020-03-03 15:40:00,27.31781055,20.8284371,35.07,8.220584436,1.229136914,0.0
2020-03-03 15:45:00,27.31796777,20.83671855,35.073,8.220584406,1.229168457,0.0
2020-03-03 15:50:00,27.31804639,20.84285927,35.072,8.22058439,1.279234228,0.0
2020-03-03 15:55:00,27.31808569,20.84692964,35.068,8.220584398,1.367967114,0.0
2020-03-03 16:00:00,27.31810535,20.84996482,35.063,8.220584402,1.480133557,0.0
2020-03-03 16:05:00,27.31905267,20.85448241,35.058,8.220584404,1.600266779,0.0
2020-03-03 16:10:00,27.32902634,20.8607412,35.054,8.220584405,1.723633389,0.0
2020-03-03 16:15:00,27.34201317,20.8698706,35.051,8.220584405,1.844116695,0.0
2020-03-03 16:20:00,27.35600658,20.8819353,35.048,8.220584405,1.962608347,0.0
2020-03-03 16:25:00,27.37250329,20.89596765,35.042,8.220584405,2.083354174,0.0
2020-03-03 16:30:00,27.38975165,20.91198383,35.034,8.220584405,2.201677087,0.0
2020-03-03 16:35:00,27.38787582,20.93149191,35.026,8.220584405,2.269588543,0.0
2020-03-03 16:40:00,27.38693791,20.95274596,35.017,8.226792203,2.265894272,0.0
2020-03-03 16:45:00,27.38646896,20.97487298,35.007,8.227396101,2.264047136,0.0
2020-03-03 16:50:00,27.38623448,20.99693649,34.994,8.227094152,2.263123568,0.0
2020-03-03 16:55:00,27.38611724,21.01746824,34.987,8.226943177,2.263585352,0.0
2020-03-03 17:00:00,27.38605862,21.03723412,34.9755,8.22686769,2.263816244,0.0
2020-03-03 17:05:00,27.38608793,21.05811706,34.96125,8.226829946,2.26393169,0.0
2020-03-03 17:10:00,27.38610258,21.07905853,34.945125,8.226811075,2.263989413,0.0
2020-03-03 17:15:00,27.38610991,21.09952927,34.9440625,8.226801639,2.264018274,0.0
2020-03-03 17:20:00,27.38611358,21.12026463,34.94459375,8.226796921,2.264032705,0.0
2020-03-03 17:25:00,27.38611541,21.13963232,34.94485937,8.233,2.26403992,0.0
2020-03-03 17:30:00,27.38611632,21.15831616,34.94499219,8.228,2.264043528,0.0
2020-03-03 17:35:00,27.38611678,21.17615808,34.94505859,8.2267,2.264045332,0.0
2020-03-03 17:40:00,27.38611701,21.19257904,34.9450918,8.2254,2.270822666,0.0
2020-03-03 17:45:00,27.38611712,21.20728952,34.9451084,8.2216,2.303061333,0.0
2020-03-03 17:50:00,27.39305856,21.21914476,34.9451167,8.2182,2.373030667,0.0
2020-03-03 17:55:00,27.41152928,21.22857238,34.94512085,8.215,2.491265333,0.0
2020-03-03 18:00:00,27.41626464,21.23678619,34.94512292,8.2133,2.636882667,0.0
2020-03-03 18:05:00,27.41563232,21.24639309,34.95606146,8.2151,2.785791333,0.0
2020-03-03 18:10:00,27.41594848,21.25819655,34.95059219,8.2194,2.927195667,0.0
2020-03-03 18:15:00,27.41610656,21.27359827,34.94785756,8.2305,3.044147833,0.0
2020-03-03 18:20:00,27.4161856,21.29229914,34.94649024,8.23395,3.149023917,0.0
2020-03-03 18:25:00,27.41622512,21.31314957,34.94580658,8.243225,3.262861958,0.0
2020-03-03 18:30:00,27.41624488,21.33757478,34.94546475,8.2579625,3.377830979,0.0
2020-03-03 18:35:00,27.41625476,21.36628739,34.94529384,8.27843125,3.48976549,0.0
2020-03-03 18:40:00,27.4162597,21.3986437,34.94520838,8.301565625,3.605532745,0.0
2020-03-03 18:45:00,27.421,21.43332185,34.94516565,8.323632813,3.729216372,0.0
2020-03-03 18:50:00,27.415,21.47016092,34.94514429,8.343266406,3.867458186,0.0
2020-03-03 18:55:00,27.4205,21.50808046,34.94207214,8.353433203,4.029329093,0.0
2020-03-03 19:00:00,27.4255,21.54854023,34.87803607,8.355966602,4.207364547,0.0
2020-03-03 19:05:00,27.43175,21.59327012,34.76751804,8.354699902,4.391332273,0.0
2020-03-03 19:10:00,27.441875,21.64213506,34.61075902,8.354066553,4.583166137,0.0
2020-03-03 19:15:00,27.4569375,21.69506753,34.40537951,8.353749878,4.782583068,0.0
2020-03-03 19:20:00,27.47496875,21.75053376,34.18018975,8.353591541,4.977591534,0.0
2020-03-03 19:25:00,27.49248438,21.80726688,34.09259488,8.353512372,5.110745767,0.0
2020-03-03 19:30:00,27.50824219,21.86413344,34.05079744,8.353472787,5.177322884,0.0
2020-03-03 19:35:00,27.51962109,21.92056672,34.02989872,8.353452995,5.210611442,0.0
2020-03-03 19:40:00,27.52781055,21.97678336,34.02344936,8.353443099,5.227255721,0.0
2020-03-03 19:45:00,27.53540527,22.03239168,34.02022468,8.3585,5.23557786,0.0
2020-03-03 19:50:00,27.54220264,22.08719584,34.01861234,8.353,5.23973893,0.0
2020-03-03 19:55:00,27.54660132,22.14009792,34.01780617,8.3471,5.241819465,0.0
2020-03-03 20:00:00,27.554,22.19354896,34.01740308,8.342,5.242859733,0.0
2020-03-03 20:05:00,27.558,22.25027448,34.01720154,8.3396,5.2439,0.0
2020-03-03 20:10:00,27.5615,22.31213724,34.005,8.3389,5.24755,0.0
2020-03-03 20:15:00,27.56825,22.38056862,34.009,8.3401,5.296175,0.0
2020-03-03 20:20:00,27.577125,22.45478431,34.013,8.353462891,5.3909375,0.0
2020-03-03 20:25:00,27.5860625,22.53289216,34.017,8.355981446,5.51831875,0.0
2020-03-03 20:30:00,27.59503125,22.61694608,34.015,8.3623,5.698109375,0.0
2020-03-03 20:35:00,27.60501563,22.70747304,34.016,8.37075,5.945554687,0.0
2020-03-03 20:40:00,27.61200781,22.80273652,34.0165,8.371075,6.220427344,0.0
2020-03-03 20:45:00,27.61250391,22.90236826,34.01675,8.3709125,6.385463672,0.0
2020-03-03 20:50:00,27.61225586,23.00568413,34.016875,8.37099375,6.467981836,0.0
2020-03-03 20:55:00,27.61213184,23.11134206,34.0169375,8.371034375,6.509240918,0.0
2020-03-03 21:00:00,27.61206982,23.22017103,34.01696875,8.371054688,6.529870459,0.0
2020-03-03 21:05:00,27.61203882,23.33458552,34.0175,8.371064844,6.540185229,0.0
2020-03-03 21:10:00,27.61202332,23.45429276,34.01725,8.371069922,6.545342615,0.0
2020-03-03 21:15:00,27.61201556,23.57864638,34.017125,8.371072461,6.547921307,0.0
2020-03-03 21:20:00,27.61201169,23.70732319,34.01704687,8.37107373,6.549210654,0.0
2020-03-03 21:25:00,27.619,23.83816159,34.01700781,8.3714,6.5557,0.0
2020-03-03 21:30:00,27.613,23.9710808,34.01698828,8.3712375,6.5531,0.0
2020-03-03 21:35:00,27.609,24.1050404,34.01699805,8.37535,6.60715,0.0
2020-03-03 21:40:00,27.603,24.2405202,34.01700293,8.384375,6.707875,0.0
2020-03-03 21:45:00,27.597,24.3767601,34.01700537,8.3964875,6.8309375,0.0
2020-03-03 21:50:00,27.59,24.51338005,34.01700659,8.41374375,6.77601875,0.0
2020-03-03 21:55:00,27.584,24.64919002,34.0170072,8.437571875,6.748559375,0.0
2020-03-03 22:00:00,27.578,24.78659501,34.01700751,8.464235937,6.734829687,0.0
2020-03-03 22:05:00,27.573,24.92829751,34.01700766,8.481217969,6.727964844,0.0
2020-03-03 22:10:00,27.569,25.07564875,34.01700774,8.486058984,6.724532422,0.0
2020-03-03 22:15:00,27.566,25.22982438,34.01700777,8.483729492,6.722816211,0.0
2020-03-03 22:20:00,27.565,25.39041219,34.04100389,8.482564746,6.721958105,0.0
2020-03-03 22:25:00,27.566,25.55570609,34.09000194,8.481982373,6.721529053,0.0
2020-03-03 22:30:00,27.57,25.72685305,34.16650097,8.481691187,6.721314526,0.0
2020-03-03 22:35:00,27.576,25.90442652,34.27225049,8.481545593,6.721207263,0.0
2020-03-03 22:40:00,27.582,26.08571326,34.39212524,8.481472797,6.503353632,0.0
2020-03-03 22:45:00,27.587,26.26685663,34.50756262,8.481436398,6.208876816,0.0
2020-03-03 22:50:00,27.59,26.44592832,34.61078131,8.481418199,5.910638408,0.0
2020-03-03 22:55:00,27.592,26.61996416,34.68889066,8.4814091,5.675469204,0.0
2020-03-03 23:00:00,27.592,26.79048208,34.74094533,8.48140455,5.491834602,0.0
2020-03-03 23:05:00,27.592,26.95874104,34.76697266,8.473702275,5.324117301,0.0
2020-03-03 23:10:00,27.591,27.12287052,34.77998633,8.461251137,5.20555865,0.0
2020-03-03 23:15:00,27.588,27.28193526,34.78649317,8.445275569,5.146279325,0.0
2020-03-03 23:20:00,27.585,27.43796763,34.78974658,8.427737784,5.116639663,0.0
2020-03-03 23:25:00,27.584,27.59248381,34.796,8.417068892,5.092719831,0.0
2020-03-03 23:30:00,27.585,27.74674191,34.7945,8.411734446,5.053659916,0.0
2020-03-03 23:35:00,27.589,27.90287095,34.8045,8.409067223,4.969079958,0.0
2020-03-03 23:40:00,27.594,28.05843548,34.81825,8.407733612,4.864089979,0.0
2020-03-03 23:45:00,27.598,28.21121774,34.825625,8.407066806,4.777044989,0.0
2020-03-03 23:50:00,27.604,28.36160887,34.835,8.406733403,4.698072495,0.0
2020-03-03 23:55:00,27.611,28.50980443,34.839,8.406566701,4.624436247,0.0
2020-03-04 00:00:00,27.618,28.65490222,34.841,8.406483351,4.556718124,0.0
2020-03-04 00:05:00,27.625,28.79695111,34.845,8.4014,4.487159062,0.0
2020-03-04 00:10:00,27.631,28.93547555,34.846,8.4064,4.422829531,0.0
2020-03-04 00:15:00,27.636,29.06873778,34.841,8.4057,4.372064765,0.0
2020-03-04 00:20:00,27.64,29.19786889,34.839,8.4035,4.324732383,0.0
2020-03-04 00:25:00,27.645,29.32343444,34.845,8.4031,4.269916191,0.0
2020-03-04 00:30:00,27.649,29.44471722,34.852,8.3997,4.205658096,0.0
2020-03-04 00:35:00,27.653,29.56185861,34.862,8.3927,4.127179048,0.0
2020-03-04 00:40:00,27.655,29.67442931,34.8625,8.3855,4.040089524,0.0
2020-03-04 00:45:00,27.655,29.78171465,34.86225,8.3789,3.953844762,0.0
2020-03-04 00:50:00,27.654,29.88285733,34.862375,8.3733,3.867272381,0.0
2020-03-04 00:55:00,27.65,29.97742866,34.8624375,8.3705,3.78078619,0.0
2020-03-04 01:00:00,27.635,30.06571433,34.86246875,8.3667,3.692193095,0.0
2020-03-04 01:05:00,27.6345,30.14735717,34.86248437,8.3631,3.596596548,0.0
2020-03-04 01:10:00,27.62775,30.22167858,34.86249219,8.35715,3.494948274,0.0
2020-03-04 01:15:00,27.616375,30.28883929,34.86249609,8.349275,3.387874137,0.0
2020-03-04 01:20:00,27.6021875,30.34791965,34.872,8.3403375,3.277887068,0.0
2020-03-04 01:25:00,27.58759375,30.39945982,34.863,8.33166875,3.169393534,0.0
2020-03-04 01:30:00,27.57379687,30.41022991,34.86,8.323284375,3.063596767,0.0
2020-03-04 01:35:00,27.56189844,30.40484487,34.865,8.315292187,2.962148384,0.0
2020-03-04 01:40:00,27.55144922,30.40215235,34.875,8.307946094,2.865874192,0.0
2020-03-04 01:45:00,27.54122461,30.40080608,34.8795,8.301273047,2.774737096,0.0
2020-03-04 01:50:00,27.5401123,30.40013295,34.88925,8.295636523,2.720718548,0.0
2020-03-04 01:55:00,27.54066846,30.39979639,34.904125,8.294768262,2.740959274,0.0
2020-03-04 02:00:00,27.54094653,30.39962811,34.9220625,8.295202393,2.751079637,0.0
2020-03-04 02:05:00,27.54108557,30.39954396,34.94003125,8.295419458,2.756139818,0.0
2020-03-04 02:10:00,27.54115509,30.39950189,34.95701563,8.295527991,2.758669909,0.0
2020-03-04 02:15:00,27.54118985,30.39948086,34.97000781,8.295582257,2.758234955,0.0
2020-03-04 02:20:00,27.54120723,30.39124043,34.98050391,8.29560939,2.758017477,0.0
2020-03-04 02:25:00,27.54121592,30.36512021,34.97775195,8.295622957,2.757908739,0.0
2020-03-04 02:30:00,27.54122026,30.32756011,34.97637598,8.29562974,2.757854369,0.0
2020-03-04 02:35:00,27.54122244,30.28328005,34.97568799,8.2893,2.757827185,0.0
2020-03-04 02:40:00,27.54611122,30.23164003,34.97534399,8.2939,2.757813592,0.0
2020-03-04 02:45:00,27.55355561,30.17132001,34.975172,8.2976,2.757806796,0.0
2020-03-04 02:50:00,27.5627778,30.10216001,34.975086,8.3008,2.757803398,0.0
2020-03-04 02:55:00,27.5718889,30.02258,34.975043,8.3031,2.757801699,0.0
2020-03-04 03:00:00,27.58094445,29.93379,34.9750215,8.3047,2.75780085,0.0
2020-03-04 03:05:00,27.58097223,29.836895,34.97501075,8.306,2.716750425,0.0
2020-03-04 03:10:00,27.58095834,29.7319475,34.97500537,8.3059,2.629525212,0.0
2020-03-04 03:15:00,27.58095139,29.61797375,34.96400269,8.3043,2.489412606,0.0
2020-03-04 03:20:00,27.58094792,29.49648688,34.94700134,8.3019,2.322556303,0.0
2020-03-04 03:25:00,27.58094619,29.36874344,34.94150067,8.299,2.159578152,0.0
2020-03-04 03:30:00,27.58094532,29.23587172,34.94125034,8.2954,2.013789076,0.0
2020-03-04 03:35:00,27.58094489,29.09893586,34.9413755,8.2913,1.904944538,0.0
2020-03-04 03:40:00,27.58094467,28.95746793,34.94143809,8.2885,1.823072269,0.0
2020-03-04 03:45:00,27.58094456,28.80973396,34.94146938,8.28325,1.748736134,0.0
2020-03-04 03:50:00,27.58094451,28.65736698,34.94148503,8.275875,1.693418067,0.0
2020-03-04 03:55:00,27.56997225,28.50018349,34.94149285,8.2664375,1.665059034,0.0
2020-03-04 04:00:00,27.55348613,28.33959175,34.94149676,8.25611875,1.650579517,0.0
2020-03-04 04:05:00,27.54524306,28.17629587,34.94149872,8.246359375,1.637439758,0.0
2020-03-04 04:10:00,27.54112153,28.01164794,34.936,8.237879687,1.616919879,0.0
2020-03-04 04:15:00,27.53906077,27.84582397,34.941,8.233639844,1.57580994,0.0
2020-03-04 04:20:00,27.53803038,27.67991198,34.946,8.231519922,1.52530497,0.0
2020-03-04 04:25:00,27.53751519,27.51445599,34.957,8.230459961,1.482252485,0.0
2020-03-04 04:30:00,27.5372576,27.350228,34.967,8.22992998,1.455076242,0.0
2020-03-04 04:35:00,27.5371288,27.188614,34.977,8.22966499,1.463638121,0.0
2020-03-04 04:40:00,27.529,27.027807,34.988,8.2264,1.467919061,0.0
2020-03-04 04:45:00,27.536,26.8659035,34.998,8.2286,1.47005953,0.0
2020-03-04 04:50:00,27.537,26.70295175,35.008,8.2294,1.471129765,0.0
2020-03-04 04:55:00,27.5295,26.53797587,35.019,8.2275,1.471664883,0.0
2020-03-04 05:00:00,27.524,26.37148794,35.029,8.225,1.471932441,0.0
2020-03-04 05:05:00,27.5165,26.20524397,35.036,8.2237,1.472066221,0.0
2020-03-04 05:10:00,27.50475,26.03912198,35.042,8.2212,1.47213311,0.0
2020-03-04 05:15:00,27.496875,25.87306099,35.044,8.2175,1.472166555,0.0
2020-03-04 05:20:00,27.4999375,25.7070305,35.045,8.2151,1.472183278,0.0
